,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
288,,,1.768e-05,12800.0,,,1.768e-05,0.1
289,,,1.7690000000000002e-05,12800.0,,,1.7690000000000002e-05,0.08
290,,,1.77e-05,13000.0,,,1.77e-05,0.06
291,,,1.771e-05,12800.0,,,1.771e-05,0.08
292,,,1.772e-05,13000.0,,,1.772e-05,0.08
293,,,1.773e-05,12800.0,,,1.773e-05,0.1
294,,,1.774e-05,12800.0,,,1.774e-05,0.08
295,,,1.775e-05,13000.0,,,1.775e-05,0.06
296,,,1.776e-05,12800.0,,,1.776e-05,0.06
297,,,1.777e-05,13000.0,,,1.777e-05,0.06
298,,,1.7780000000000003e-05,12800.0,,,1.7780000000000003e-05,0.1
299,,,1.779e-05,12600.0,,,1.779e-05,0.1
300,,,1.78e-05,13200.0,,,1.78e-05,0.08
301,,,1.781e-05,13000.0,,,1.781e-05,0.1
302,,,1.7820000000000002e-05,13000.0,,,1.7820000000000002e-05,0.06
303,,,1.783e-05,13000.0,,,1.783e-05,0.1
304,,,1.7840000000000002e-05,12800.0,,,1.7840000000000002e-05,0.08
305,,,1.785e-05,13000.0,,,1.785e-05,0.1
306,,,1.7860000000000002e-05,13200.0,,,1.7860000000000002e-05,0.1
307,,,1.787e-05,13000.0,,,1.787e-05,0.06
308,,,1.788e-05,13000.0,,,1.788e-05,0.08
309,,,1.789e-05,13000.0,,,1.789e-05,0.1
310,,,1.79e-05,13000.0,,,1.79e-05,0.08
311,,,1.791e-05,13000.0,,,1.791e-05,0.12
312,,,1.792e-05,13000.0,,,1.792e-05,0.08
313,,,1.793e-05,13200.0,,,1.793e-05,0.1
314,,,1.794e-05,12800.0,,,1.794e-05,0.1
315,,,1.795e-05,13200.0,,,1.795e-05,0.06
316,,,1.796e-05,13000.0,,,1.796e-05,0.1
317,,,1.797e-05,13000.0,,,1.797e-05,0.08
318,,,1.798e-05,13000.0,,,1.798e-05,0.06
319,,,1.7990000000000002e-05,13000.0,,,1.7990000000000002e-05,0.1
320,,,1.8e-05,13200.0,,,1.8e-05,0.08
321,,,1.8010000000000002e-05,13000.0,,,1.8010000000000002e-05,0.1
322,,,1.802e-05,13000.0,,,1.802e-05,0.1
323,,,1.8030000000000002e-05,13200.0,,,1.8030000000000002e-05,0.08
324,,,1.804e-05,13000.0,,,1.804e-05,0.06
325,,,1.805e-05,13000.0,,,1.805e-05,0.06
326,,,1.806e-05,13000.0,,,1.806e-05,0.08
327,,,1.807e-05,13000.0,,,1.807e-05,0.1
328,,,1.808e-05,13000.0,,,1.808e-05,0.1
329,,,1.809e-05,13000.0,,,1.809e-05,0.08
330,,,1.81e-05,13200.0,,,1.81e-05,0.04
331,,,1.811e-05,13200.0,,,1.811e-05,0.06
332,,,1.812e-05,13000.0,,,1.812e-05,0.06
333,,,1.813e-05,13200.0,,,1.813e-05,0.08
334,,,1.814e-05,13200.0,,,1.814e-05,0.1
335,,,1.815e-05,13000.0,,,1.815e-05,0.08
336,,,1.8160000000000002e-05,13200.0,,,1.8160000000000002e-05,0.08
337,,,1.817e-05,13200.0,,,1.817e-05,0.08
338,,,1.8180000000000002e-05,13000.0,,,1.8180000000000002e-05,0.1
339,,,1.819e-05,13000.0,,,1.819e-05,0.08
340,,,1.8200000000000002e-05,13200.0,,,1.8200000000000002e-05,0.1
341,,,1.821e-05,13000.0,,,1.821e-05,0.08
342,,,1.8220000000000002e-05,13000.0,,,1.8220000000000002e-05,0.08
343,,,1.823e-05,13200.0,,,1.823e-05,0.08
344,,,1.824e-05,13000.0,,,1.824e-05,0.1
345,,,1.825e-05,13200.0,,,1.825e-05,0.06
346,,,1.826e-05,13000.0,,,1.826e-05,0.08
347,,,1.827e-05,13200.0,,,1.827e-05,0.08
348,,,1.828e-05,13400.0,,,1.828e-05,0.06
349,,,1.829e-05,13200.0,,,1.829e-05,0.06
350,,,1.83e-05,13000.0,,,1.83e-05,0.08
351,,,1.831e-05,13200.0,,,1.831e-05,0.08
352,,,1.832e-05,13000.0,,,1.832e-05,0.1
353,,,1.8330000000000002e-05,13200.0,,,1.8330000000000002e-05,0.08
354,,,1.834e-05,13200.0,,,1.834e-05,0.1
355,,,1.835e-05,13000.0,,,1.835e-05,0.1
356,,,1.836e-05,13200.0,,,1.836e-05,0.08
357,,,1.8370000000000002e-05,13200.0,,,1.8370000000000002e-05,0.1
358,,,1.838e-05,13200.0,,,1.838e-05,0.06
359,,,1.8390000000000002e-05,13400.0,,,1.8390000000000002e-05,0.08
360,,,1.84e-05,12800.0,,,1.84e-05,0.1
361,,,1.841e-05,13200.0,,,1.841e-05,0.06
362,,,1.842e-05,13200.0,,,1.842e-05,0.1
363,,,1.843e-05,13400.0,,,1.843e-05,0.06
364,,,1.844e-05,13200.0,,,1.844e-05,0.06
365,,,1.845e-05,13200.0,,,1.845e-05,0.1
366,,,1.846e-05,13200.0,,,1.846e-05,0.08
367,,,1.847e-05,13000.0,,,1.847e-05,0.08
368,,,1.848e-05,13200.0,,,1.848e-05,0.06
369,,,1.849e-05,13400.0,,,1.849e-05,0.04
370,,,1.8500000000000002e-05,13000.0,,,1.8500000000000002e-05,0.06
371,,,1.851e-05,13200.0,,,1.851e-05,0.06
372,,,1.852e-05,13200.0,,,1.852e-05,0.08
373,,,1.853e-05,13400.0,,,1.853e-05,0.06
374,,,1.8540000000000002e-05,13200.0,,,1.8540000000000002e-05,0.1
375,,,1.855e-05,13000.0,,,1.855e-05,0.06
376,,,1.8560000000000002e-05,13200.0,,,1.8560000000000002e-05,0.08
377,,,1.857e-05,13000.0,,,1.857e-05,0.08
378,,,1.858e-05,13200.0,,,1.858e-05,0.1
379,,,1.859e-05,13400.0,,,1.859e-05,0.06
380,,,1.86e-05,13000.0,,,1.86e-05,0.06
381,,,1.861e-05,13400.0,,,1.861e-05,0.06
382,,,1.862e-05,13200.0,,,1.862e-05,0.08
383,,,1.863e-05,13200.0,,,1.863e-05,0.08
384,,,1.864e-05,13400.0,,,1.864e-05,0.1
385,,,1.865e-05,13200.0,,,1.865e-05,0.06
386,,,1.866e-05,13400.0,,,1.866e-05,0.08
387,,,1.8670000000000003e-05,13200.0,,,1.8670000000000003e-05,0.06
388,,,1.868e-05,13400.0,,,1.868e-05,0.1
389,,,1.869e-05,13200.0,,,1.869e-05,0.08
390,,,1.87e-05,13400.0,,,1.87e-05,0.08
391,,,1.8710000000000002e-05,13400.0,,,1.8710000000000002e-05,0.06
392,,,1.872e-05,13200.0,,,1.872e-05,0.1
393,,,1.8730000000000002e-05,13400.0,,,1.8730000000000002e-05,0.1
394,,,1.874e-05,13200.0,,,1.874e-05,0.04
395,,,1.8750000000000002e-05,13200.0,,,1.8750000000000002e-05,0.08
396,,,1.876e-05,13200.0,,,1.876e-05,0.06
397,,,1.877e-05,13400.0,,,1.877e-05,0.1
398,,,1.878e-05,13000.0,,,1.878e-05,0.08
399,,,1.879e-05,13200.0,,,1.879e-05,0.06
400,,,1.88e-05,13200.0,,,1.88e-05,0.08
401,,,1.881e-05,13400.0,,,1.881e-05,0.06
402,,,1.882e-05,13200.0,,,1.882e-05,0.08
403,,,1.883e-05,13200.0,,,1.883e-05,0.08
404,,,1.8840000000000003e-05,13200.0,,,1.8840000000000003e-05,0.08
405,,,1.885e-05,13200.0,,,1.885e-05,0.08
406,,,1.886e-05,13400.0,,,1.886e-05,0.08
407,,,1.887e-05,13400.0,,,1.887e-05,0.08
408,,,1.8880000000000002e-05,13400.0,,,1.8880000000000002e-05,0.1
409,,,1.889e-05,13400.0,,,1.889e-05,0.08
410,,,1.89e-05,13400.0,,,1.89e-05,0.06
411,,,1.891e-05,13200.0,,,1.891e-05,0.08
412,,,1.8920000000000002e-05,13200.0,,,1.8920000000000002e-05,0.08
413,,,1.893e-05,13200.0,,,1.893e-05,0.1
414,,,1.894e-05,13200.0,,,1.894e-05,0.06
415,,,1.895e-05,13400.0,,,1.895e-05,0.06
416,,,1.896e-05,13200.0,,,1.896e-05,0.04
417,,,1.897e-05,13200.0,,,1.897e-05,0.06
418,,,1.898e-05,13200.0,,,1.898e-05,0.08
419,,,1.899e-05,13400.0,,,1.899e-05,0.04
420,,,1.9e-05,13400.0,,,1.9e-05,0.1
421,,,1.9010000000000003e-05,13200.0,,,1.9010000000000003e-05,0.06
422,,,1.902e-05,13600.0,,,1.902e-05,0.08
423,,,1.903e-05,13200.0,,,1.903e-05,0.08
